KAZA TURU,KAZA TARIHI,AY,MEVSİM,KAZA SAAT,ILCE,MAHALLE,YOL,OLU SAYISI,YARALI SAYISI,TASIT SAYISI,SURUCU KUSURU,OLUS NEDENI,KAPLAMA CINSI,SERIT SAYISI,AYDINLATMA,YASAL HIZ LIMITI,ARAC CINSI,ARAC MODELI,SURUCU CINSIYET,SURUCU EGITIM DURUMU,EHLIYET YILI
Yaralamali,1/2/2019,1,kis,19,TALAS,BAHCELIEVLER,,,1,2,56/1-c,Yayaya carpma,Asfalt,3,Var,50,Kamyonet,2008,erkek,ILKOKUL,11
Yaralamali,1/3/2019,1,kis,12,KOCASINAN,SAHABIYE,AHMET PASA CD.,,1,1,67,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2011,kadin,LISE VE DENGI OKUL,8
Yaralamali,1/3/2019,1,kis,9,KOCASINAN,SEKER,BEKIR YILDIZ BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2017,erkek,ILKOKUL,29
Yaralamali,1/3/2019,1,kis,10,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,2,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Otomobil,1988,erkek,ORTAOKUL,14
Yaralamali,1/3/2019,1,kis,12,KOCASINAN,UGUREVLER,KOCASINAN BULV.,,1,1,84/j,Yayaya carpma,Asfalt,2,Yok,50,Otomobil,1997,erkek,ILKOKUL,9
Yaralamali,1/4/2019,1,kis,11,MELIKGAZI,HUNAT,MUSTAFA KEMAL PASA BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,1998,erkek,ORTAOKUL,14
Yaralamali,1/4/2019,1,kis,11,KOCASINAN,MITHATPASA,BEKIR YILDIZ BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2004,erkek,ILKOKUL,6
Yaralamali,1/4/2019,1,kis,14,KOCASINAN,HACI SAKI,BIRLIK SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1996,erkek,ILKOKUL,16
Yaralamali,1/4/2019,1,kis,16,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,1,Var,50,Cekici,1990,erkek,ILKOKUL,31
Yaralamali,1/4/2019,1,kis,18,MELIKGAZI,ALTINOLUK,DENIZ SAFAGI CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyon,1995,erkek,ORTAOKUL,16
Yaralamali,1/5/2019,1,kis,1,TALAS,BAHCELIEVLER,UGUR SK.,,1,2,53/1-b,Karsilikli carpisma,Asfalt,2,Var,70,Motosiklet,2014,erkek,LISE VE DENGI OKUL,2
Yaralamali,1/5/2019,1,kis,3,MELIKGAZI,BAHCELIEVLER,KADIR HAS BULV.,,1,1,52/1-a,Yoldan cikma,Asfalt,2,Var,50,Minibus,2012,erkek,LISE VE DENGI OKUL,8
Yaralamali,1/5/2019,1,kis,19,MELIKGAZI,AYDINLIKEVLER,BEGONYA SK.,,4,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2002,erkek,2 YIL SURELI YUKSEK,19
Yaralamali,1/5/2019,1,kis,23,MELIKGAZI,SELIMIYE,SHT. BUYUKELCI HASAN ESAT ISIK BULV.,,1,1,53/1-b,Yayaya carpma,Asfalt,3,Var,50,Otomobil,1998,erkek,2 YIL SURELI YUKSEK,19
Yaralamali,1/6/2019,1,kis,16,MELIKGAZI,HURRIYET,SUSAM SK.,,1,2,47/1-c,Yandan carpma,Asfalt,3,Var,30,Kamyonet,2016,erkek,ILKOKUL,32
Yaralamali,1/6/2019,1,kis,22,MELIKGAZI,ERENKOY,INCILI SK.,,3,2,52/1-b,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,2007,erkek,ILKOKUL,42
Yaralamali,1/6/2019,1,kis,22,MELIKGAZI,OSMAN KAVUNCU,OSMAN KAVUNCU BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,70,Otomobil,1997,erkek,LISE VE DENGI OKUL,8
Yaralamali,1/7/2019,1,kis,17,KOCASINAN,MIMARSINAN,KOCASINAN BULV.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Minibus,2001,erkek,ILKOKUL,15
Yaralamali,1/7/2019,1,kis,9,MELIKGAZI,ANBAR,7 CD.,,1,2,67,Yandan carpma,Asfalt,2,Var,50,Otomobil,1991,erkek,2 YIL SURELI YUKSEK,18
Yaralamali,1/7/2019,1,kis,17,KOCASINAN,SANAYI,6004. CD.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,30,Kamyonet,2011,erkek,ILKOKUL,22
Yaralamali,1/7/2019,1,kis,18,MELIKGAZI,ANBAR,31. CD.,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2013,erkek,ILKOGRETIM,6
Yaralamali,1/8/2019,1,kis,1,KOCASINAN,MEVLANA,KOCASINAN BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,3,Var,70,Otomobil,1991,erkek,ILKOKUL,15
Yaralamali,1/8/2019,1,kis,11,MELIKGAZI,KAZIMKARABEKIR,KUZULCA SK.,,1,2,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Kamyonet,2014,erkek,YUKSEK OKUL (LISANS),15
Yaralamali,1/8/2019,1,kis,17,KOCASINAN,BUGDAYLI,MEVSIM CD.,,1,2,52/1-b,Yoldan cikma,Asfalt,2,Yok,50,Otomobil,1987,erkek,LISE VE DENGI OKUL,13
Yaralamali,1/9/2019,1,kis,0,KOCASINAN,FEVZI CAKMAK,MUSTAFA KEMAL PASA BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,3,Var,50,Otobus,2005,erkek,ILKOKUL,5
Yaralamali,1/9/2019,1,kis,19,MELIKGAZI,OSMAN KAVUNCU,SAHAP SICIMOGLU CD.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2010,erkek,ILKOGRETIM,1
Yaralamali,1/12/2019,1,kis,10,MELIKGAZI,KOSK,TALAS BULV.,,1,6,56/1-c,Arkadan carpma,Asfalt,3,Yok,50,Otomobil,1997,erkek,ILKOKUL,8
Yaralamali,1/13/2019,1,kis,13,MELIKGAZI,ERENKOY,ASKERI HASTAHANE CD.,,3,2,56/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1995,erkek,YUKSEK OKUL (LISANS),20
Yaralamali,1/13/2019,1,kis,16,KOCASINAN,YESIL,ERKILET BULV.,,1,2,46/2-c,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2010,erkek,LISE VE DENGI OKUL,10
Yaralamali,1/13/2019,1,kis,20,KOCASINAN,FEVZIOGLU,HORSANA CD.,,2,2,46/2-b,Yandan carpma,Asfalt,2,Var,70,Kamyonet,1997,erkek,ILKOKUL,6
Yaralamali,1/14/2019,1,kis,8,MELIKGAZI,ALTINOLUK,FATIH SULTAN MEHMET BULV.,,2,2,52/1-a,Arkadan carpma,Asfalt,2,Var,50,Minibus,2011,erkek,ILKOKUL,30
Yaralamali,1/14/2019,1,kis,7,KOCASINAN,ARGINCIK,YAVUZ SULTAN SELIM CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Otomobil,1992,erkek,LISE VE DENGI OKUL,10
Yaralamali,1/14/2019,1,kis,15,KOCASINAN,YESIL,ERKILET BULV.,,2,1,56/1-a,Engel/Cisim ile carpisma,Asfalt,3,Var,50,Otobus,2018,erkek,LISE VE DENGI OKUL,7
Yaralamali,1/14/2019,1,kis,23,MELIKGAZI,HUNAT,SEYYID BURHANEDDIN BULV.,,3,2,84/d,Arkadan carpma,Asfalt,3,Var,50,Kamyonet,2013,erkek,LISE VE DENGI OKUL,5
Yaralamali,1/15/2019,1,kis,9,KOCASINAN,KAYABASI,6306. SK.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1996,erkek,ILKOKUL,32
Yaralamali,1/15/2019,1,kis,9,MELIKGAZI,DANISMENTGAZI,15 TEMMUZ- BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,1,Yok,50,Kamyonet,2012,erkek,YUKSEK OKUL (LISANS),11
Yaralamali,1/15/2019,1,kis,8,TALAS,RESADIYE,SEHIT KOMANDOLAR CD.,,4,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Kamyonet,2010,erkek,ILKOKUL,12
Yaralamali,1/15/2019,1,kis,17,MELIKGAZI,KEYKUBAT,AHMET GAZI AYHAN BULV.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2014,erkek,ILKOKUL,19
Yaralamali,1/15/2019,1,kis,18,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,3,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2001,erkek,ILKOKUL,26
Yaralamali,1/16/2019,1,kis,9,KOCASINAN,MITHATPASA,BEKIR YILDIZ BULV.,,2,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,1990,erkek,ILKOGRETIM,7
Yaralamali,1/16/2019,1,kis,9,KOCASINAN,SEKER,BEKIR YILDIZ BULV.,0,4,1,52/1-b,Yoldan cikma,Asfalt,1,Var,100,Otomobil,2007,erkek,LISE VE DENGI OKUL,5
Yaralamali,1/16/2019,1,kis,14,MELIKGAZI,KILICASLAN,KIZILIRMAK CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2017,erkek,2 YIL SURELI YUKSEK,5
Yaralamali,1/17/2019,1,kis,8,KOCASINAN,CIRGALAN,SIVAS BULV.,,1,2,52/1-c,Arkadan carpma,Asfalt,3,Var,50,Otomobil,1998,erkek,ILKOKUL,6
Yaralamali,1/17/2019,1,kis,15,MELIKGAZI,TAVLUSUN,GAFFAR OKKAN BULV.,,6,3,56/1-c,Arkadan carpma,Asfalt,3,Yok,50,Cekici,2011,erkek,ILKOGRETIM,4
Yaralamali,1/17/2019,1,kis,19,KOCASINAN,ALSANCAK,KOCASINAN BULV.,,1,1,52/1-b,Engel/Cisim ile carpisma,Asfalt,2,Var,50,Otomobil,2007,erkek,ORTAOKUL,0
Yaralamali,1/17/2019,1,kis,7,MELIKGAZI,BATTALGAZI,DOGUS CD.,,1,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1999,erkek,ILKOKUL,8
Yaralamali,1/18/2019,1,kis,12,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,1,3,56/1-a,Yandan carpma,Asfalt,2,Var,50,Cekici,2013,erkek,LISE VE DENGI OKUL,3
Yaralamali,1/18/2019,1,kis,16,KOCASINAN,HACI SAKI,OSMAN KAVUNCU BULV.,,1,2,52/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,1995,erkek,ILKOKUL,32
Yaralamali,1/19/2019,1,kis,20,MELIKGAZI,DEMOKRASI,NURDANE SK.,,1,1,56/1-a,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2012,erkek,YUKSEKLISANS(MASTER),2
Yaralamali,1/19/2019,1,kis,20,KOCASINAN,ALSANCAK,6204.  CD.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Motosiklet,2015,erkek,ILKOKUL,30
Yaralamali,1/20/2019,1,kis,0,TALAS,MEVLANA,,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var,50,Kamyonet,2012,erkek,ORTAOKUL,5
Yaralamali,1/20/2019,1,kis,8,KOCASINAN,HOCA AHMET YESEVI,KADIR HAS CD.,,5,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2004,erkek,ILKOGRETIM,5
Yaralamali,1/20/2019,1,kis,13,KOCASINAN,SAHABIYE,ISTASYON CD.,,1,1,74,Yayaya carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,3
Yaralamali,1/20/2019,1,kis,16,MELIKGAZI,HUNAT,TALAS BULV.,,2,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1993,erkek,ILKOKUL,11
Yaralamali,1/20/2019,1,kis,18,MELIKGAZI,BATTALGAZI,ALIYA IZZETBEGOVIC SK.,,1,2,52/1-c,Arkadan carpma,Asfalt,2,Var,30,Otomobil,1996,erkek,LISE VE DENGI OKUL,1
Yaralamali,1/21/2019,1,kis,11,KOCASINAN,MEVLANA,KOCASINAN BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Yok,50,Otomobil,2005,erkek,ORTAOKUL,21
Yaralamali,1/21/2019,1,kis,11,KOCASINAN,BEYAZSEHIR,830. SK.,,1,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2015,erkek,LISE VE DENGI OKUL,17
Yaralamali,1/21/2019,1,kis,11,MELIKGAZI,ALTINOLUK,NESLIHAN SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1988,erkek,LISE VE DENGI OKUL,1
Yaralamali,1/21/2019,1,kis,14,MELIKGAZI,CUMHURIYET,YOGUNBURC CD.,,5,1,74,Yayaya carpma,Asfalt,3,Var,50,Kamyonet,2005,erkek,ILKOKUL,7
Yaralamali,1/21/2019,1,kis,19,MELIKGAZI,ANBAR,9 CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyon,2003,erkek,ILKOKUL,22
Yaralamali,1/22/2019,1,kis,7,MELIKGAZI,SELIMIYE,3014. SK.,,1,2,57/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2013,erkek,ILKOKUL,18
Yaralamali,1/22/2019,1,kis,11,MELIKGAZI,HUNAT,SIVAS BULV.,,3,2,56/1-c,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2006,erkek,ILKOKUL,27
Yaralamali,1/22/2019,1,kis,8,MELIKGAZI,ESENYURT,YAVUZ CD.,,1,2,52/1-a,Arkadan carpma,Asfalt,2,Var,50,Kamyonet,1997,erkek,ILKOKUL,1
Yaralamali,1/22/2019,1,kis,13,MELIKGAZI,KOSK,TALAS BULV.,,1,2,46/2-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2012,erkek,ILKOGRETIM,4
Yaralamali,1/23/2019,1,kis,12,KOCASINAN,ZUMRUT,KADIR HAS CD.,,1,2,57/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2015,erkek,LISE VE DENGI OKUL,15
Yaralamali,1/23/2019,1,kis,8,TALAS,MEVLANA,,,1,2,52/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1994,erkek,LISE VE DENGI OKUL,6
Yaralamali,1/23/2019,1,kis,10,MELIKGAZI,TACETTINVELI,ETILER SK.,,1,2,47/1-c,Yandan carpma,Asfalt,2,Var,30,Otobus,2005,erkek,ORTAOKUL,23
Yaralamali,1/23/2019,1,kis,11,KOCASINAN,OYMAAGAC,MUHSIN YAZICIOGLU BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,2006,erkek,2 YIL SURELI YUKSEK,15
Yaralamali,1/23/2019,1,kis,18,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Kamyonet,2005,erkek,ILKOKUL,15
Yaralamali,1/24/2019,1,kis,11,TALAS,BAHCELIEVLER,,,2,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2004,erkek,LISE VE DENGI OKUL,5
Yaralamali,1/24/2019,1,kis,13,MELIKGAZI,HISARCIK,ERCIYES BULV.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Otomobil,2012,erkek,LISE VE DENGI OKUL,13
Yaralamali,1/24/2019,1,kis,16,MELIKGAZI,HISARCIK,ERCIYES BULV.,,2,3,52/1-b,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,15
Yaralamali,1/24/2019,1,kis,18,KOCASINAN,HACI SAKI,OSMAN KAVUNCU BULV.,,3,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1995,erkek,LISE VE DENGI OKUL,26
Yaralamali,1/24/2019,1,kis,19,KOCASINAN,SEKER,OSMAN KAVUNCU BULV.,,2,2,47/1-b,Yandan carpma,Asfalt,3,Var,70,Otomobil,2005,erkek,LISE VE DENGI OKUL,9
Yaralamali,1/26/2019,1,kis,12,TALAS,BASAKPINAR,SHT. SABAN ERGIN CD.,,7,2,56/1-a,Yandan carpma,Asfalt,2,Yok,50,Otomobil,1999,erkek,ORTAOKUL,6
Yaralamali,1/27/2019,1,kis,19,MELIKGAZI,ERENKOY,,,1,1,56/1-a,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2006,erkek,LISE VE DENGI OKUL,16
Yaralamali,1/27/2019,1,kis,23,MELIKGAZI,YILDIRIM BEYAZIT,ASIK VEYSEL BULV.,,7,3,56/1-c,Duran araca carpma,Asfalt,2,Var,50,Otomobil,2009,erkek,ILKOGRETIM,5
Yaralamali,1/28/2019,1,kis,9,KOCASINAN,HOCA AHMET YESEVI,KADIR HAS CD.,,4,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,1999,erkek,ILKOKUL,29
Yaralamali,1/28/2019,1,kis,11,MELIKGAZI,HURRIYET,FIRAT CD.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1988,erkek,ILKOGRETIM,2
Yaralamali,1/29/2019,1,kis,3,MELIKGAZI,GESI FATIH,DAGISTAN 1. SK.,,1,1,47/1-d,Yoldan cikma,Asfalt,2,Var,50,Otomobil,1999,kadin,LISE VE DENGI OKUL,4
Yaralamali,1/29/2019,1,kis,14,KOCASINAN,YENISEHIR,TURGUT REIS CD.,,1,2,57/1-a,Yandan carpma,Asfalt,4,Var,50,Motosiklet,2017,erkek,ILKOKUL,11
Yaralamali,1/30/2019,1,kis,6,KOCASINAN,SANAYI,KOCASINAN BULV.,,4,1,52/1-b,Yoldan cikma,Asfalt,2,Var,50,Otomobil,2018,erkek,ORTAOKUL,3
Yaralamali,1/30/2019,1,kis,9,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2011,erkek,LISE VE DENGI OKUL,32
Yaralamali,1/30/2019,1,kis,21,KOCASINAN,MEVLANA,MUSTAFA KEMAL PASA BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,1,Var,50,Otomobil,2012,erkek,ILKOKUL,42
Yaralamali,1/31/2019,1,kis,19,MELIKGAZI,GULTEPE,ORGENERAL HULUSI AKAR BULV.,,2,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,1997,erkek,ILKOGRETIM,5
Yaralamali,1/31/2019,1,kis,21,MELIKGAZI,GULTEPE,SHT. MUSTAFA EYYUB DARENDELIOGLU SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2016,erkek,ORTAOKUL,7
Yaralamali,1/31/2019,1,kis,22,MELIKGAZI,KOSK,GARIPCE SK.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2000,erkek,ILKOGRETIM,5
Yaralamali,2/1/2019,2,kis,10,MELIKGAZI,ALTINOLUK,FATIH SULTAN MEHMET BULV.,,3,2,52/1-b,Arkadan carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,LISE VE DENGI OKUL,4
Yaralamali,2/1/2019,2,kis,13,MELIKGAZI,DANISMENTGAZI,REIS CD.,,3,1,74,Yayaya carpma,Asfalt,2,Var,50,Kamyonet,2008,erkek,LISE VE DENGI OKUL,2
Yaralamali,2/1/2019,2,kis,20,TALAS,MEVLANA,YAVUZ SULTAN SELIM CD.,,1,2,53/1-a,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2018,erkek,ILKOKUL,12
Yaralamali,2/2/2019,2,kis,1,TALAS,YENIDOGAN,KERKUK BULV.,,1,1,52/1-b,Yoldan cikma,Asfalt,2,Var,50,Kamyonet,2011,erkek,ILKOKUL,4
Yaralamali,2/2/2019,2,kis,12,KOCASINAN,ORUCREIS,3423. SK.,,1,1,52/1-b,Yayaya carpma,Asfalt,2,Var,50,Otobus,2005,erkek,ILKOGRETIM,12
Yaralamali,2/2/2019,2,kis,19,KOCASINAN,ERCIYESEVLER,MEHMET KOC SK.,,2,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1991,erkek,ILKOKUL,28
Yaralamali,2/2/2019,2,kis,22,TALAS,HARMAN,,,2,3,56/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1996,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/3/2019,2,kis,10,KOCASINAN,MIMARSINAN,SIVAS BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,2011,erkek,ILKOKUL,17
Yaralamali,2/3/2019,2,kis,12,MELIKGAZI,ANBAR,OSMAN KAVUNCU BULV.,,1,2,53/1-b,Yandan carpma,Asfalt,3,Var,50,Otomobil,1997,erkek,ILKOKUL,9
Yaralamali,2/3/2019,2,kis,20,MELIKGAZI,GULTEPE,MUSTAFA KEMAL PASA BULV.,,2,4,56/1-c,Arkadan carpma,Asfalt,3,Var,70,Otomobil,1997,erkek,2 YIL SURELI YUKSEK,19
Yaralamali,2/4/2019,2,kis,10,TALAS,HARMAN,YUNUS EMRE CD.,,1,2,57/1-c,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2018,erkek,ILKOKUL,6
Yaralamali,2/5/2019,2,kis,16,KOCASINAN,SUMER,11. CD.,,3,3,52/1-a,Yandan carpma,Asfalt,4,Var,40,Otomobil,1996,erkek,LISE VE DENGI OKUL,13
Yaralamali,2/5/2019,2,kis,18,MELIKGAZI,ALPASLAN,EMRAH CD.,,1,2,Diger,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2016,erkek,LISE VE DENGI OKUL,12
Yaralamali,2/5/2019,2,kis,18,MELIKGAZI,YESILYURT,SEYYID BURHANEDDIN BULV.,,4,3,52/1-a,Yandan carpma,Asfalt,2,Var,50,Cekici,2016,erkek,ILKOKUL,12
Yaralamali,2/5/2019,2,kis,19,MELIKGAZI,CUMHURIYET,SEYYID BURHANEDDIN BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Motosiklet,2013,erkek,ORTAOKUL,21
Yaralamali,2/6/2019,2,kis,7,KOCASINAN,TURGUT REIS,BEKIR YILDIZ BULV.,,1,2,57/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2004,erkek,LISE VE DENGI OKUL,14
Yaralamali,2/6/2019,2,kis,13,TALAS,MEVLANA,,,1,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2006,erkek,ILKOKUL,26
Yaralamali,2/7/2019,2,kis,16,MELIKGAZI,ERENKOY,TALAS BULV.,,3,2,52/1-c,Arkadan carpma,Asfalt,2,Var,70,Kamyonet,1994,erkek,LISE VE DENGI OKUL,6
Yaralamali,2/7/2019,2,kis,13,MELIKGAZI,ANBAR,23 CD.,,1,2,52/1-b,Karsilikli carpisma,Asfalt,3,Var,50,Kamyonet,1998,erkek,LISE VE DENGI OKUL,10
Yaralamali,2/7/2019,2,kis,15,KOCASINAN,YENISEHIR,BEKIR YILDIZ BULV.,,1,2,52/1-c,Arkadan carpma,Asfalt,3,Var,50,Motosiklet,2011,erkek,ILKOKUL,4
Yaralamali,2/8/2019,2,kis,0,MELIKGAZI,ESENYURT,GUNES SK.,,3,3,52/1-a,Karsilikli carpisma,Asfalt,2,Var,50,Otomobil,1999,erkek,ILKOGRETIM,1
Yaralamali,2/8/2019,2,kis,12,KOCASINAN,FEVZI CAKMAK,NIL CD.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2006,erkek,ILKOKUL,29
Yaralamali,2/10/2019,2,kis,23,MELIKGAZI,GERMIR,SIVAS BULV.,,6,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1984,erkek,OKUMA-YAZMA BILMIYOR,8
Yaralamali,2/11/2019,2,kis,1,TALAS,YENIDOGAN,HOCA AHMET YESEVI CD.,,2,3,56/1-a,Yan yana carpisma,Asfalt,2,Var,50,Otomobil,1998,erkek,EGITIM ENSTITUSU,9
Yaralamali,2/11/2019,2,kis,2,KOCASINAN,YENI,MUSTAFA KEMAL PASA BULV.,,1,1,52/1-b,"Devrilme,savrulma,takla",Asfalt,2,Var,50,Otomobil,2017,erkek,LISE VE DENGI OKUL,6
Yaralamali,2/11/2019,2,kis,18,MELIKGAZI,AYDINLIKEVLER,SOKULLU CD.,,1,2,53/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,2013,erkek,ILKOKUL,33
Yaralamali,2/12/2019,2,kis,7,KOCASINAN,UGUREVLER,KOCASINAN BULV.,,1,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1991,erkek,2 YIL SURELI YUKSEK,11
Yaralamali,2/12/2019,2,kis,13,MELIKGAZI,ESENTEPE,AHMET GAZI AYHAN BULV.,,1,1,53/1-a,Yayaya carpma,Parke,3,Var,50,Kamyonet,2006,erkek,LISE VE DENGI OKUL,16
Yaralamali,2/12/2019,2,kis,15,KOCASINAN,YENISEHIR,ISABEY SK.,,1,1,52/1-a,Yayaya carpma,Asfalt,2,Var,50,Otomobil,1999,erkek,LISE VE DENGI OKUL,25
Yaralamali,2/12/2019,2,kis,23,KOCASINAN,FEVZI CAKMAK,KOCASINAN BULV.,,1,2,57/1-b,Yandan carpma,Asfalt,2,Var,50,Otomobil,1997,erkek,ORTAOKUL,9
Yaralamali,2/13/2019,2,kis,13,KOCASINAN,MIMARSINAN,MURAT CD.,,1,1,52/1-b,Yayaya carpma,Asfalt,3,Var,30,Kamyonet,2014,erkek,LISE VE DENGI OKUL,3
Yaralamali,2/13/2019,2,kis,16,TALAS,HARMAN,TEPEBAGLAR CD.,,3,2,52/1-a,Yandan carpma,Asfalt,2,Var,50,Otomobil,1995,erkek,YUKSEK OKUL (LISANS),13
Yaralamali,2/13/2019,2,kis,21,KOCASINAN,GEVHER NESIBE,ATATURK BULV.,,3,2,47/1-b,Yandan carpma,Asfalt,2,Var,50,Kamyonet,2011,erkek,ILKOGRETIM,5
Yaralamali,2/14/2019,2,kis,22,KOCASINAN,CIRGALAN,SIVAS BULV.,,4,2,57/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,2010,erkek,LISE VE DENGI OKUL,1
Yaralamali,2/15/2019,2,kis,0,KOCASINAN,ALSANCAK,KOCASINAN BULV.,,3,2,57/1-b,Arkadan carpma,Asfalt,4,Var,70,Otomobil,1999,erkek,LISE VE DENGI OKUL,12
Yaralamali,2/15/2019,2,kis,23,TALAS,BAHCELIEVLER,,,1,2,57/1-c,Yandan carpma,Asfalt,2,Var,50,Otomobil,2012,erkek,LISE VE DENGI OKUL,6
Yaralamali,2/16/2019,2,kis,19,KOCASINAN,KAYABASI,KOCASINAN BULV.,,1,2,52/1-a,Yandan carpma,Asfalt,3,Var,50,Otomobil,1998,erkek,EGITIM ENSTITUSU,7
Yaralamali,2/16/2019,2,kis,21,MELIKGAZI,HURRIYET,FIRAT CD.,,1,2,47/1-b,Yandan carpma,Asfalt,3,Var,30,Kamyonet,2012,erkek,2 YIL SURELI YUKSEK,7
Yaralamali,2/16/2019,2,kis,0,MELIKGAZI,KAZIMKARABEKIR,SHT. MEHMET TAVSEL CD.,,5,1,52/1-b,Yoldan cikma,Asfalt,2,Var,30,Otomobil,2000,erkek,ILKOKUL,22
